<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.15	11:00:00	150.095	150.176	149.860	149.866	3760	0	2
2021.04.15	12:00:00	149.866	150.138	149.841	150.002	3100	0	2
2021.04.15	13:00:00	150.002	150.013	149.757	149.799	2885	0	2
2021.04.15	14:00:00	149.799	150.004	149.759	149.981	2850	0	2
2021.04.15	15:00:00	149.977	150.142	149.958	149.984	5825	0	2
2021.04.15	16:00:00	149.983	149.992	149.775	149.870	5872	0	2
2021.04.15	17:00:00	149.870	149.981	149.684	149.975	6266	0	2
2021.04.15	18:00:00	149.975	149.982	149.835	149.892	4082	0	2
2021.04.15	19:00:00	149.890	149.898	149.811	149.850	2788	0	2
2021.04.15	20:00:00	149.850	149.881	149.797	149.809	2751	0	2
2021.04.15	21:00:00	149.808	149.864	149.782	149.842	2304	0	2
2021.04.15	22:00:00	149.842	149.902	149.813	149.835	2488	0	2
2021.04.15	23:00:00	149.834	149.903	149.805	149.903	1553	0	3
2021.04.16	00:00:00	149.920	149.920	149.688	149.863	2012	0	67
2021.04.16	01:00:00	149.861	149.912	149.820	149.846	857	0	5
2021.04.16	02:00:00	149.841	149.876	149.791	149.809	979	0	4
2021.04.16	03:00:00	149.810	149.814	149.654	149.748	3263	0	2
2021.04.16	04:00:00	149.748	149.926	149.707	149.752	4714	0	2
2021.04.16	05:00:00	149.753	149.832	149.688	149.824	2676	0	2
2021.04.16	06:00:00	149.823	149.839	149.724	149.747	1648	0	2
2021.04.16	07:00:00	149.744	149.789	149.692	149.780	1968	0	3
2021.04.16	08:00:00	149.779	149.792	149.710	149.782	2298	0	2
2021.04.16	09:00:00	149.781	149.790	149.383	149.447	3626	0	2
2021.04.16	10:00:00	149.447	149.826	149.418	149.775	4967	0	2
2021.04.16	11:00:00	149.779	149.802	149.610	149.738	3776	0	2
2021.04.16	12:00:00	149.738	149.953	149.734	149.939	3937	0	2
2021.04.16	13:00:00	149.939	150.077	149.871	149.969	4488	0	2
2021.04.16	14:00:00	149.970	150.165	149.876	150.109	4638	0	2
2021.04.16	15:00:00	150.117	150.261	150.076	150.249	5194	0	2
2021.04.16	16:00:00	150.250	150.294	150.092	150.154	3815	0	2
2021.04.16	17:00:00	150.154	150.426	150.132	150.345	4599	0	2
2021.04.16	18:00:00	150.344	150.454	150.323	150.396	3627	0	2
2021.04.16	19:00:00	150.397	150.436	150.328	150.395	2118	0	2
2021.04.16	20:00:00	150.395	150.501	150.373	150.469	1478	0	3
2021.04.16	21:00:00	150.469	150.512	150.436	150.512	2012	0	2
2021.04.16	22:00:00	150.512	150.562	150.447	150.555	1545	0	2
2021.04.16	23:00:00	150.554	150.574	150.493	150.569	587	0	2
2021.04.19	00:00:00	150.385	150.463	150.306	150.371	531	0	100
2021.04.19	01:00:00	150.373	150.512	150.373	150.440	1689	0	2
2021.04.19	02:00:00	150.439	150.440	150.219	150.224	2216	0	2
2021.04.19	03:00:00	150.225	150.367	150.126	150.170	3881	0	2
2021.04.19	04:00:00	150.170	150.300	150.063	150.102	4273	0	3
2021.04.19	05:00:00	150.101	150.260	150.051	150.231	2865	0	2
2021.04.19	06:00:00	150.231	150.338	150.214	150.281	1575	0	2
2021.04.19	07:00:00	150.281	150.568	150.281	150.508	1933	0	2
2021.04.19	08:00:00	150.507	150.581	150.319	150.342	3360	0	2
2021.04.19	09:00:00	150.337	150.448	150.249	150.402	4592	0	2
2021.04.19	10:00:00	150.402	150.402	150.122	150.168	6554	0	2
2021.04.19	11:00:00	150.168	150.187	149.891	149.981	6410	0	2
2021.04.19	12:00:00	149.981	150.200	149.909	150.191	4826	0	2
2021.04.19	13:00:00	150.188	150.531	150.100	150.485	4871	0	2
2021.04.19	14:00:00	150.485	150.624	150.390	150.600	6328	0	2
2021.04.19	15:00:00	150.603	150.982	150.543	150.919	5245	0	2
2021.04.19	16:00:00	150.920	151.201	150.815	151.152	6868	0	2
2021.04.19	17:00:00	151.150	151.211	150.894	151.097	7852	0	2
2021.04.19	18:00:00	151.098	151.191	151.021	151.077	4443	0	2
2021.04.19	19:00:00	151.077	151.149	151.001	151.135	2925	0	2
2021.04.19	20:00:00	151.135	151.253	151.135	151.161	1984	0	2
2021.04.19	21:00:00	151.161	151.255	151.128	151.232	2492	0	2
2021.04.19	22:00:00	151.230	151.321	151.202	151.321	2270	0	2
2021.04.19	23:00:00	151.320	151.320	151.221	151.255	1065	0	2
2021.04.20	00:00:00	151.255	151.263	151.130	151.224	810	0	30
2021.04.20	01:00:00	151.233	151.287	151.206	151.286	1081	0	2
2021.04.20	02:00:00	151.298	151.317	151.217	151.256	1733	0	4
2021.04.20	03:00:00	151.256	151.324	151.084	151.290	4205	0	2
2021.04.20	04:00:00	151.290	151.571	151.201	151.491	3985	0	2
2021.04.20	05:00:00	151.491	151.495	151.411	151.430	2999	0	2
2021.04.20	06:00:00	151.432	151.495	151.343	151.379	3550	0	2
2021.04.20	07:00:00	151.379	151.468	151.254	151.454	2483	0	2
2021.04.20	08:00:00	151.453	151.560	151.379	151.499	2137	0	2
2021.04.20	09:00:00	151.504	151.889	151.434	151.878	6009	0	2
2021.04.20	10:00:00	151.878	151.981	151.611	151.620	6031	0	2
2021.04.20	11:00:00	151.621	151.819	151.571	151.669	4383	0	2
2021.04.20	12:00:00	151.668	151.767	151.589	151.678	3996	0	2
2021.04.20	13:00:00	151.678	151.682	151.404	151.462	4381	0	2
2021.04.20	14:00:00	151.463	151.581	151.353	151.462	3527	0	2
2021.04.20	15:00:00	151.462	151.481	151.292	151.371	4265	0	2
2021.04.20	16:00:00	151.371	151.455	151.096	151.129	4811	0	2
2021.04.20	17:00:00	151.129	151.214	150.771	150.838	6316	0	2
2021.04.20	18:00:00	150.838	150.859	150.587	150.800	5095	0	2
2021.04.20	19:00:00	150.803	150.864	150.708	150.728	2698	0	2
2021.04.20	20:00:00	150.727	150.747	150.610	150.701	2270	0	2
2021.04.20	21:00:00	150.701	150.716	150.576	150.577	1687	0	2
2021.04.20	22:00:00	150.575	150.668	150.560	150.609	1774	0	2
2021.04.20	23:00:00	150.609	150.697	150.583	150.620	1376	0	2
2021.04.21	00:00:00	150.617	150.703	150.476	150.611	2409	0	46
2021.04.21	01:00:00	150.610	150.699	150.591	150.683	624	0	10
2021.04.21	02:00:00	150.684	150.712	150.591	150.710	1128	0	4
2021.04.21	03:00:00	150.710	150.712	150.439	150.632	4696	0	4
2021.04.21	04:00:00	150.633	150.669	150.431	150.463	4051	0	2
2021.04.21	05:00:00	150.464	150.477	150.317	150.354	3032	0	4
2021.04.21	06:00:00	150.353	150.444	150.338	150.399	1954	0	2
2021.04.21	07:00:00	150.398	150.485	150.385	150.420	2162	0	2
2021.04.21	08:00:00	150.420	150.542	150.332	150.465	3143	0	2
2021.04.21	09:00:00	150.465	150.628	150.412	150.557	2831	0	2
2021.04.21	10:00:00	150.558	150.851	150.408	150.813	4730	0	2
2021.04.21	11:00:00	150.813	150.970	150.669	150.727	3923	0	0
2021.04.21	12:00:00	150.727	150.814	150.554	150.608	3942	0	0
2021.04.21	13:00:00	150.607	150.724	150.519	150.685	2991	0	0
2021.04.21	14:00:00	150.686	150.695	150.463	150.519	2361	0	0
2021.04.21	15:00:00	150.517	150.536	150.240	150.316	3221	0	0
2021.04.21	16:00:00	150.313	150.318	150.043	150.275	5529	0	0
2021.04.21	17:00:00	150.275	150.760	150.262	150.674	6563	0	0
2021.04.21	18:00:00	150.674	150.716	150.598	150.631	3955	0	0
2021.04.21	19:00:00	150.631	150.693	150.506	150.577	1928	0	2
2021.04.21	20:00:00	150.580	150.676	150.564	150.631	2022	0	0
2021.04.21	21:00:00	150.631	150.658	150.528	150.528	2055	0	0
2021.04.21	22:00:00	150.532	150.584	150.499	150.505	1274	0	0
2021.04.21	23:00:00	150.505	150.523	150.460	150.505	1200	0	2
2021.04.22	00:00:00	150.451	150.569	150.358	150.529	3823	0	38
2021.04.22	01:00:00	150.515	150.553	150.449	150.465	569	0	8
2021.04.22	02:00:00	150.465	150.523	150.449	150.511	903	0	0
2021.04.22	03:00:00	150.508	150.621	150.448	150.552	3181	0	2
2021.04.22	04:00:00	150.551	150.618	150.505	150.535	2446	0	1
2021.04.22	05:00:00	150.535	150.616	150.530	150.604	1584	0	1
2021.04.22	06:00:00	150.603	150.650	150.508	150.528	1562	0	0
2021.04.22	07:00:00	150.529	150.539	150.320	150.381	2418	0	0
2021.04.22	08:00:00	150.381	150.540	150.348	150.535	2238	0	1
2021.04.22	09:00:00	150.535	150.559	150.388	150.405	3530	0	0
2021.04.22	10:00:00	150.405	150.423	150.227	150.251	3618	0	0
2021.04.22	11:00:00	150.251	150.292	150.129	150.159	3349	0	0
2021.04.22	12:00:00	150.160	150.276	150.077	150.256	3136	0	0
2021.04.22	13:00:00	150.256	150.379	150.144	150.190	2309	0	0
2021.04.22	14:00:00	150.196	150.261	150.111	150.160	2758	0	0
2021.04.22	15:00:00	150.163	150.169	149.806	149.959	5504	0	0
2021.04.22	16:00:00	149.941	150.012	149.544	149.629	5648	0	0
2021.04.22	17:00:00	149.632	149.632	149.417	149.515	6586	0	0
2021.04.22	18:00:00	149.513	149.814	149.475	149.790	3954	0	0
2021.04.22	19:00:00	149.789	149.909	149.753	149.784	2657	0	0
2021.04.22	20:00:00	149.784	149.833	149.455	149.508	4772	0	0
2021.04.22	21:00:00	149.508	149.600	149.417	149.568	3341	0	0
2021.04.22	22:00:00	149.568	149.602	149.443	149.477	2785	0	0
2021.04.22	23:00:00	149.476	149.511	149.392	149.392	1349	0	0
2021.04.23	00:00:00	149.392	149.421	149.303	149.393	2647	0	14
2021.04.23	01:00:00	149.393	149.491	149.348	149.491	1039	0	3
2021.04.23	02:00:00	149.489	149.489	149.375	149.431	1120	0	3
2021.04.23	03:00:00	149.439	149.449	149.284	149.369	3555	0	0
2021.04.23	04:00:00	149.369	149.607	149.290	149.599	2725	0	0
2021.04.23	05:00:00	149.599	149.644	149.472	149.639	2596	0	0
2021.04.23	06:00:00	149.636	149.657	149.525	149.561	2415	0	0
2021.04.23	07:00:00	149.561	149.645	149.533	149.587	1663	0	1
2021.04.23	08:00:00	149.587	149.609	149.447	149.581	2452	0	0
2021.04.23	09:00:00	149.579	149.619	149.497	149.536	2924	0	0
2021.04.23	10:00:00	149.536	149.951	149.499	149.872	4818	0	0
2021.04.23	11:00:00	149.872	149.924	149.591	149.728	3799	0	0
2021.04.23	12:00:00	149.728	149.810	149.620	149.762	2708	0	0
2021.04.23	13:00:00	149.762	149.821	149.613	149.806	2624	0	0
2021.04.23	14:00:00	149.809	149.809	149.649	149.664	2798	0	0
2021.04.23	15:00:00	149.664	149.671	149.238	149.276	5291	0	0
2021.04.23	16:00:00	149.276	149.419	149.059	149.405	5829	0	0
2021.04.23	17:00:00	149.405	149.735	149.405	149.593	7493	0	0
2021.04.23	18:00:00	149.594	149.637	149.434	149.436	3745	0	0
2021.04.23	19:00:00	149.436	149.620	149.435	149.608	1991	0	1
2021.04.23	20:00:00	149.609	149.719	149.551	149.675	2003	0	3
2021.04.23	21:00:00	149.674	149.773	149.674	149.764	1160	0	1
2021.04.23	22:00:00	149.766	149.887	149.734	149.811	2021	0	2
2021.04.23	23:00:00	149.811	149.839	149.717	149.774	1469	0	6
2021.04.26	00:00:00	149.599	149.791	149.599	149.783	338	0	58
2021.04.26	01:00:00	149.772	149.840	149.677	149.677	1309	0	3
2021.04.26	02:00:00	149.674	149.715	149.573	149.574	1145	0	2
2021.04.26	03:00:00	149.575	149.839	149.536	149.819	3322	0	1
2021.04.26	04:00:00	149.814	149.848	149.706	149.790	3073	0	1
2021.04.26	05:00:00	149.790	149.809	149.706	149.771	2097	0	1
2021.04.26	06:00:00	149.776	149.839	149.703	149.730	2111	0	0
2021.04.26	07:00:00	149.729	149.771	149.704	149.751	1708	0	3
2021.04.26	08:00:00	149.750	149.828	149.709	149.803	1816	0	1
2021.04.26	09:00:00	149.804	150.002	149.752	149.948	4019	0	0
2021.04.26	10:00:00	149.949	150.091	149.902	149.991	4683	0	0
2021.04.26	11:00:00	149.991	150.086	149.638	149.766	4313	0	0
2021.04.26	12:00:00	149.766	149.976	149.695	149.908	3271	0	0
2021.04.26	13:00:00	149.908	149.934	149.785	149.786	2926	0	0
2021.04.26	14:00:00	149.783	150.034	149.688	150.022	3952	0	0
2021.04.26	15:00:00	150.022	150.198	149.794	149.880	4746	0	0
2021.04.26	16:00:00	149.879	150.070	149.863	150.002	4903	0	0
2021.04.26	17:00:00	150.002	150.168	149.893	150.144	5014	0	0
2021.04.26	18:00:00	150.143	150.289	150.102	150.182	4312	0	0
2021.04.26	19:00:00	150.185	150.207	150.083	150.152	2787	0	0
2021.04.26	20:00:00	150.153	150.242	150.128	150.225	1563	0	0
2021.04.26	21:00:00	150.224	150.352	150.223	150.347	2018	0	0
2021.04.26	22:00:00	150.347	150.379	150.272	150.361	1856	0	0
2021.04.26	23:00:00	150.361	150.361	150.130	150.204	2031	0	0
2021.04.27	00:00:00	150.192	150.275	150.111	150.195	804	0	42
2021.04.27	01:00:00	150.197	150.378	150.197	150.309	601	0	6
2021.04.27	02:00:00	150.309	150.365	150.287	150.337	827	0	2
2021.04.27	03:00:00	150.333	150.353	150.168	150.216	3091	0	1
2021.04.27	04:00:00	150.215	150.442	150.213	150.430	2675	0	0
2021.04.27	05:00:00	150.429	150.473	150.343	150.357	2483	0	0
2021.04.27	06:00:00	150.358	150.374	150.248	150.281	2070	0	1
2021.04.27	07:00:00	150.281	150.365	150.281	150.307	1391	0	2
2021.04.27	08:00:00	150.307	150.404	150.290	150.349	1233	0	1
2021.04.27	09:00:00	150.349	150.399	150.228	150.356	2830	0	0
2021.04.27	10:00:00	150.357	150.462	150.228	150.427	3711	0	0
2021.04.27	11:00:00	150.428	150.485	150.147	150.171	3113	0	0
2021.04.27	12:00:00	150.171	150.409	150.171	150.362	3027	0	0
2021.04.27	13:00:00	150.362	150.717	150.305	150.639	3672	0	0
2021.04.27	14:00:00	150.640	150.731	150.471	150.510	4140	0	0
2021.04.27	15:00:00	150.515	150.663	150.436	150.550	3458	0	0
2021.04.27	16:00:00	150.556	150.765	150.430	150.720	5177	0	0
2021.04.27	17:00:00	150.713	151.022	150.665	150.927	6043	0	0
2021.04.27	18:00:00	150.925	151.094	150.869	150.988	3574	0	0
2021.04.27	19:00:00	150.990	151.152	150.957	151.111	3047	0	0
2021.04.27	20:00:00	151.112	151.187	151.101	151.185	2242	0	0
2021.04.27	21:00:00	151.185	151.231	151.144	151.174	2165	0	0
2021.04.27	22:00:00	151.174	151.223	151.119	151.191	1400	0	0
2021.04.27	23:00:00	151.192	151.248	151.182	151.214	1314	0	2
2021.04.28	00:00:00	151.170	151.195	151.014	151.137	4012	0	47
2021.04.28	01:00:00	151.137	151.215	151.103	151.194	909	0	2
2021.04.28	02:00:00	151.193	151.262	151.169	151.193	800	0	4
2021.04.28	03:00:00	151.193	151.316	151.139	151.256	2891	0	3
2021.04.28	04:00:00	151.256	151.281	151.096	151.120	2743	0	0
2021.04.28	05:00:00	151.121	151.139	151.033	151.083	1740	0	0
2021.04.28	06:00:00	151.083	151.138	151.024	151.041	1567	0	3
2021.04.28	07:00:00	151.042	151.095	151.008	151.028	1190	0	0
2021.04.28	08:00:00	151.027	151.198	151.025	151.131	1897	0	0
2021.04.28	09:00:00	151.131	151.290	151.115	151.245	3089	0	0
2021.04.28	10:00:00	151.245	151.322	151.134	151.245	4047	0	0
2021.04.28	11:00:00	151.245	151.270	151.093	151.189	3673	0	0
2021.04.28	12:00:00	151.189	151.359	151.150	151.260	3473	0	0
2021.04.28	13:00:00	151.266	151.348	151.016	151.049	2686	0	0
2021.04.28	14:00:00	151.048	151.141	151.013	151.133	3060	0	0
2021.04.28	15:00:00	151.133	151.172	151.055	151.105	4281	0	0
2021.04.28	16:00:00	151.105	151.317	151.035	151.312	5143	0	0
2021.04.28	17:00:00	151.312	151.473	151.105	151.429	7496	0	0
2021.04.28	18:00:00	151.430	151.470	151.345	151.411	3930	0	0
2021.04.28	19:00:00	151.412	151.487	151.344	151.459	2317	0	0
2021.04.28	20:00:00	151.459	151.470	151.308	151.362	2562	0	1
2021.04.28	21:00:00	151.362	151.557	151.332	151.546	8844	0	0
2021.04.28	22:00:00	151.546	151.568	151.369	151.432	4469	0	0
2021.04.28	23:00:00	151.434	151.464	151.267	151.273	1524	0	0
2021.04.29	00:00:00	151.281	151.393	151.097	151.312	1064	0	20
2021.04.29	01:00:00	151.336	151.477	151.304	151.400	946	0	4
2021.04.29	02:00:00	151.401	151.475	151.372	151.411	940	0	3
2021.04.29	03:00:00	151.412	151.487	151.329	151.442	1685	0	0
2021.04.29	04:00:00	151.442	151.581	151.431	151.534	1894	0	0
2021.04.29	05:00:00	151.535	151.550	151.420	151.526	2179	0	2
2021.04.29	06:00:00	151.527	151.565	151.447	151.478	1327	0	0
2021.04.29	07:00:00	151.479	151.527	151.473	151.474	841	0	1
2021.04.29	08:00:00	151.474	151.643	151.474	151.607	1068	0	0
2021.04.29	09:00:00	151.606	151.887	151.606	151.867	3314	0	0
2021.04.29	10:00:00	151.869	152.106	151.812	152.036	5412	0	0
2021.04.29	11:00:00	152.036	152.076	151.839	151.930	4096	0	0
2021.04.29	12:00:00	151.930	152.199	151.859	151.971	3651	0	0
2021.04.29	13:00:00	151.971	152.041	151.849	151.905	3169	0	0
2021.04.29	14:00:00	151.908	152.036	151.762	152.010	3577	0	0
2021.04.29	15:00:00	152.011	152.133	151.977	152.059	5631	0	0
2021.04.29	16:00:00	152.059	152.406	152.035	152.249	7157	0	0
2021.04.29	17:00:00	152.249	152.261	151.896	151.938	7439	0	0
2021.04.29	18:00:00	151.936	152.052	151.891	152.038	4102	0	1
2021.04.29	19:00:00	152.038	152.038	151.717	151.823	4661	0	0
2021.04.29	20:00:00	151.823	151.898	151.766	151.806	2474	0	0
2021.04.29	21:00:00	151.808	151.913	151.783	151.858	2693	0	1
2021.04.29	22:00:00	151.858	151.907	151.797	151.900	2200	0	3
2021.04.29	23:00:00	151.900	151.906	151.787	151.824	1245	0	0
2021.04.30	00:00:00	151.819	151.856	151.600	151.820	1928	0	73
2021.04.30	01:00:00	151.840	151.898	151.811	151.864	1492	0	6
2021.04.30	02:00:00	151.864	151.925	151.848	151.924	1360	0	4
2021.04.30	03:00:00	151.924	152.113	151.909	151.992	3282	0	0
2021.04.30	04:00:00	151.993	152.009	151.785	151.822	2710	0	4
2021.04.30	05:00:00	151.824	151.831	151.673	151.716	2170	0	1
2021.04.30	06:00:00	151.715	151.808	151.702	151.775	1170	0	6
2021.04.30	07:00:00	151.775	151.812	151.702	151.731	860	0	6
2021.04.30	08:00:00	151.731	151.819	151.601	151.685	1628	0	1
2021.04.30	09:00:00	151.685	151.729	151.551	151.591	3127	0	0
2021.04.30	10:00:00	151.591	151.600	151.375	151.508	3730	0	0
2021.04.30	11:00:00	151.509	151.586	151.395	151.455	3236	0	0
2021.04.30	12:00:00	151.455	151.532	151.408	151.484	2398	0	0
2021.04.30	13:00:00	151.485	151.558	151.339	151.419	3194	0	0
2021.04.30	14:00:00	151.420	151.597	151.379	151.467	3600	0	0
2021.04.30	15:00:00	151.462	151.551	151.205	151.242	4694	0	0
2021.04.30	16:00:00	151.244	151.284	151.027	151.255	5546	0	0
2021.04.30	17:00:00	151.255	151.444	151.046	151.301	8497	0	0
2021.04.30	18:00:00	151.300	151.349	150.907	151.277	7422	0	0
2021.04.30	19:00:00	151.277	151.284	151.110	151.160	3302	0	0
2021.04.30	20:00:00	151.159	151.159	150.879	150.906	3090	0	0
2021.04.30	21:00:00	150.906	151.038	150.873	150.924	2936	0	0
2021.04.30	22:00:00	150.922	150.998	150.876	150.935	2214	0	1
2021.04.30	23:00:00	150.935	151.071	150.934	151.010	1053	0	5
2021.05.03	00:00:00	150.703	151.057	150.676	150.898	340	0	39
2021.05.03	01:00:00	150.898	151.107	150.887	151.062	877	0	10
2021.05.03	02:00:00	151.063	151.090	150.994	151.016	784	0	3
2021.05.03	03:00:00	151.027	151.296	151.021	151.256	1706	0	1
2021.05.03	04:00:00	151.256	151.347	151.219	151.296	1739	0	3
2021.05.03	05:00:00	151.296	151.341	151.235	151.296	1590	0	2
2021.05.03	06:00:00	151.297	151.462	151.294	151.445	2442	0	3
2021.05.03	07:00:00	151.445	151.475	151.415	151.445	1495	0	7
2021.05.03	08:00:00	151.446	151.462	151.334	151.412	1117	0	0
2021.05.03	09:00:00	151.407	151.524	151.260	151.427	3267	0	1
2021.05.03	10:00:00	151.427	151.798	151.395	151.767	4636	0	1
2021.05.03	11:00:00	151.768	151.914	151.736	151.908	3092	0	0
2021.05.03	12:00:00	151.908	151.920	151.572	151.705	2830	0	0
2021.05.03	13:00:00	151.705	151.849	151.651	151.780	2373	0	0
2021.05.03	14:00:00	151.782	151.903	151.747	151.847	3041	0	0
2021.05.03	15:00:00	151.847	151.929	151.614	151.793	4041	0	0
2021.05.03	16:00:00	151.792	151.802	151.640	151.737	4629	0	0
2021.05.03	17:00:00	151.737	151.834	151.610	151.717	6730	0	0
2021.05.03	18:00:00	151.716	151.816	151.681	151.757	3678	0	2
2021.05.03	19:00:00	151.757	151.791	151.692	151.770	2734	0	2
2021.05.03	20:00:00	151.770	151.780	151.706	151.718	2155	0	0
2021.05.03	21:00:00	151.716	151.807	151.705	151.802	1897	0	0
2021.05.03	22:00:00	151.796	151.796	151.704	151.737	1727	0	4
2021.05.03	23:00:00	151.737	151.753	151.627	151.683	1056	0	1
2021.05.04	00:00:00	151.688	151.709	151.503	151.681	4858	0	61
2021.05.04	01:00:00	151.681	151.712	151.594	151.645	1105	0	1
2021.05.04	02:00:00	151.655	151.695	151.637	151.662	565	0	7
2021.05.04	03:00:00	151.669	151.705	151.613	151.658	1324	0	4
2021.05.04	04:00:00	151.657	151.689	151.572	151.644	1265	0	6
2021.05.04	05:00:00	151.643	151.696	151.574	151.615	1987	0	3
2021.05.04	06:00:00	151.615	151.653	151.575	151.627	1009	0	5
2021.05.04	07:00:00	151.627	151.687	151.585	151.624	1236	0	0
2021.05.04	08:00:00	151.624	151.731	151.597	151.701	1486	0	0
2021.05.04	09:00:00	151.700	151.945	151.675	151.869	2638	0	0
2021.05.04	10:00:00	151.868	151.920	151.616	151.712	4415	0	0
2021.05.04	11:00:00	151.711	151.850	151.660	151.759	3891	0	0
2021.05.04	12:00:00	151.759	151.901	151.723	151.859	4139	0	0
2021.05.04	13:00:00	151.859	152.056	151.845	151.864	2974	0	0
2021.05.04	14:00:00	151.864	151.914	151.388	151.516	5894	0	0
2021.05.04	15:00:00	151.518	151.524	150.996	151.094	6128	0	0
2021.05.04	16:00:00	151.093	151.394	151.011	151.173	5511	0	0
2021.05.04	17:00:00	151.175	151.675	151.122	151.599	8837	0	0
2021.05.04	18:00:00	151.598	151.753	151.549	151.684	8609	0	0
2021.05.04	19:00:00	151.684	151.901	151.675	151.761	5059	0	0
2021.05.04	20:00:00	151.761	151.842	151.745	151.818	3325	0	0
2021.05.04	21:00:00	151.819	151.868	151.768	151.839	3383	0	0
2021.05.04	22:00:00	151.839	151.848	151.758	151.812	3751	0	0
2021.05.04	23:00:00	151.816	151.830	151.736	151.813	2121	0	0
2021.05.05	00:00:00	151.815	151.815	151.632	151.750	702	0	29
2021.05.05	01:00:00	151.750	151.858	151.732	151.853	794	0	9
2021.05.05	02:00:00	151.855	151.862	151.819	151.830	766	0	6
2021.05.05	03:00:00	151.830	152.004	151.811	151.953	1668	0	2
2021.05.05	04:00:00	151.958	152.086	151.923	152.065	1904	0	0
2021.05.05	05:00:00	152.063	152.085	151.880	151.927	2503	0	2
2021.05.05	06:00:00	151.927	152.058	151.920	152.016	1233	0	3
2021.05.05	07:00:00	152.017	152.072	152.000	152.064	881	0	4
2021.05.05	08:00:00	152.065	152.073	151.930	152.054	1086	0	0
2021.05.05	09:00:00	152.053	152.199	151.969	152.183	3658	0	0
2021.05.05	10:00:00	152.181	152.230	151.898	151.982	5225	0	0
2021.05.05	11:00:00	151.981	152.037	151.763	151.937	4041	0	0
2021.05.05	12:00:00	151.937	151.987	151.766	151.935	2804	0	0
2021.05.05	13:00:00	151.932	152.206	151.911	152.063	3281	0	1
2021.05.05	14:00:00	152.062	152.123	152.037	152.039	2767	0	0
2021.05.05	15:00:00	152.039	152.204	151.936	152.024	4993	0	0
2021.05.05	16:00:00	152.024	152.050	151.776	151.858	5329	0	0
2021.05.05	17:00:00	151.856	152.006	151.780	151.913	6322	0	0
2021.05.05	18:00:00	151.914	152.060	151.840	152.020	3573	0	0
2021.05.05	19:00:00	152.020	152.032	151.905	151.948	2407	0	0
2021.05.05	20:00:00	151.949	151.984	151.918	151.948	1729	0	0
2021.05.05	21:00:00	151.955	152.048	151.913	151.945	2051	0	1
2021.05.05	22:00:00	151.946	151.968	151.823	151.880	3202	0	0
2021.05.05	23:00:00	151.882	151.893	151.795	151.795	1860	0	0
2021.05.06	00:00:00	151.795	151.851	151.480	151.838	3265	0	29
2021.05.06	01:00:00	151.839	151.878	151.811	151.857	686	0	10
2021.05.06	02:00:00	151.858	151.946	151.841	151.908	823	0	5
2021.05.06	03:00:00	151.908	152.043	151.872	151.922	2769	0	1
2021.05.06	04:00:00	151.922	152.099	151.921	152.064	3336	0	2
2021.05.06	05:00:00	152.061	152.101	151.895	151.925	3673	0	2
2021.05.06	06:00:00	151.925	151.991	151.892	151.975	3650	0	4
2021.05.06	07:00:00	151.975	152.056	151.949	152.039	1983	0	0
2021.05.06	08:00:00	152.033	152.076	152.009	152.054	1729	0	0
2021.05.06	09:00:00	152.053	152.058	151.873	151.898	4230	0	0
2021.05.06	10:00:00	151.898	152.121	151.897	152.014	4242	0	0
2021.05.06	11:00:00	152.010	152.056	151.764	151.823	3486	0	0
2021.05.06	12:00:00	151.823	151.956	151.741	151.875	4189	0	0
2021.05.06	13:00:00	151.876	151.929	151.605	151.614	3462	0	0
2021.05.06	14:00:00	151.615	152.122	151.247	151.918	7459	0	0
2021.05.06	15:00:00	151.917	152.041	151.756	151.841	5656	0	0
2021.05.06	16:00:00	151.842	152.018	151.714	151.727	6834	0	0
2021.05.06	17:00:00	151.728	151.738	151.325	151.477	8711	0	0
2021.05.06	18:00:00	151.477	151.549	151.382	151.521	4788	0	0
2021.05.06	19:00:00	151.521	151.620	151.460	151.504	3171	0	0
2021.05.06	20:00:00	151.505	151.580	151.496	151.506	2509	0	0
2021.05.06	21:00:00	151.507	151.525	151.376	151.411	3145	0	0
2021.05.06	22:00:00	151.411	151.570	151.406	151.561	3650	0	0
2021.05.06	23:00:00	151.562	151.569	151.473	151.524	1678	0	0
2021.05.07	00:00:00	151.453	151.608	151.301	151.458	1054	0	41
2021.05.07	01:00:00	151.458	151.552	151.458	151.550	1148	0	7
2021.05.07	02:00:00	151.550	151.550	151.467	151.530	639	0	5
2021.05.07	03:00:00	151.512	151.684	151.406	151.640	2606	0	0
2021.05.07	04:00:00	151.643	151.734	151.626	151.710	2797	0	1
2021.05.07	05:00:00	151.710	151.797	151.693	151.769	2940	0	0
2021.05.07	06:00:00	151.769	151.819	151.701	151.766	3506	0	0
2021.05.07	07:00:00	151.763	151.769	151.666	151.699	1401	0	0
2021.05.07	08:00:00	151.699	151.737	151.634	151.730	1139	0	1
2021.05.07	09:00:00	151.733	151.853	151.687	151.826	3568	0	0
2021.05.07	10:00:00	151.828	152.007	151.767	151.956	5729	0	0
2021.05.07	11:00:00	151.958	152.037	151.876	151.959	3653	0	0
2021.05.07	12:00:00	151.961	151.972	151.772	151.893	2904	0	0
2021.05.07	13:00:00	151.893	151.970	151.847	151.854	2731	0	0
